Year,Month,Day,Max Temperature (F),Min Temperature (F),"Rain, Melted Snow, Etc. (in)","Snow, Ice Pellets, Hail (in)","Snow, Ice Pellets, Hail, Ice on Ground (in)",Date,Total Entries,Total Exits
2022,11,9,61.0,45.0,0.0,0.0,0.0,2022-11-09,303184,300988
2022,11,10,70.0,48.0,0.0,0.0,0.0,2022-11-10,298085,295652
2022,11,12,72.0,54.0,0.06,0.0,0.0,2022-11-12,184973,183662
2022,11,13,54.0,41.0,0.001,0.0,0.0,2022-11-13,121133,120405
2022,11,14,51.0,37.0,0.0,0.0,0.0,2022-11-14,239132,236855
2022,11,15,44.0,36.0,1.22,0.0,0.0,2022-11-15,287161,284932
2022,11,16,53.0,39.0,0.0,0.0,0.0,2022-11-16,305661,303330
2022,11,17,46.0,37.0,0.0,0.0,0.0,2022-11-17,293954,291819
2022,11,18,49.0,30.0,0.001,0.0,0.0,2022-11-18,258548,255737
2022,11,19,47.0,32.0,0.0,0.0,0.0,2022-11-19,176235,174671
2022,11,20,41.0,30.0,0.0,0.0,0.0,2022-11-20,113794,112954
2022,11,21,49.0,26.0,0.0,0.0,0.0,2022-11-21,231339,228687
2022,11,22,58.0,32.0,0.0,0.0,0.0,2022-11-22,248805,246122
2022,11,23,63.0,33.0,0.0,0.0,0.0,2022-11-23,208584,205820
2022,11,25,64.0,45.0,0.15,0.0,0.0,2022-11-25,156089,153325
2022,11,26,62.0,37.0,0.0,0.0,0.0,2022-11-26,144074,142881
2022,11,27,59.0,46.0,0.24,0.0,0.0,2022-11-27,93914,92783
2022,11,28,57.0,43.0,0.0,0.0,0.0,2022-11-28,229266,227356
2022,11,29,52.0,37.0,0.0,0.0,0.0,2022-11-29,278336,275659
2022,11,30,59.0,42.0,0.32,0.0,0.0,2022-11-30,275447,273036
2022,12,1,47.0,37.0,0.0,0.0,0.0,2022-12-01,284832,282497
2022,12,2,50.0,30.0,0.0,0.0,0.0,2022-12-02,258264,255513
2022,12,3,62.0,44.0,0.31,0.0,0.0,2022-12-03,175386,174101
2022,12,4,48.0,34.0,0.0,0.0,0.0,2022-12-04,124391,123432
2022,12,5,51.0,31.0,0.0,0.0,0.0,2022-12-05,248164,245919
2022,12,6,51.0,37.0,0.17,0.0,0.0,2022-12-06,291251,288682
2022,12,7,57.0,50.0,0.05,0.0,0.0,2022-12-07,300747,297763
2022,12,8,59.0,44.0,0.001,0.0,0.0,2022-12-08,297571,294851
2022,12,9,50.0,36.0,0.0,0.0,0.0,2022-12-09,269500,266562
2022,12,10,45.0,33.0,0.0,0.0,0.0,2022-12-10,183477,182226
2022,12,11,48.0,38.0,0.001,0.0,0.0,2022-12-11,119002,118181
2022,12,12,46.0,37.0,0.0,0.0,0.0,2022-12-12,248255,245916
2022,12,13,45.0,31.0,0.0,0.0,0.0,2022-12-13,304229,301565
2022,12,14,44.0,27.0,0.0,0.0,0.0,2022-12-14,301859,299348
2022,12,15,48.0,34.0,1.88,0.0,0.0,2022-12-15,241618,239710
2022,12,16,53.0,41.0,0.001,0.0,0.0,2022-12-16,258616,255999
2022,12,17,50.0,36.0,0.0,0.0,0.0,2022-12-17,194567,193316
2022,12,18,45.0,32.0,0.0,0.0,0.0,2022-12-18,120162,119646
2022,12,19,42.0,30.0,0.0,0.0,0.0,2022-12-19,231398,229008
2022,12,20,43.0,28.0,0.0,0.0,0.0,2022-12-20,245255,242649
2022,12,21,47.0,27.0,0.0,0.0,0.0,2022-12-21,234092,231530
2022,12,22,56.0,33.0,1.16,0.001,0.0,2022-12-22,167908,165857
2022,12,23,55.0,12.0,0.11,0.001,0.0,2022-12-23,138643,136421
2022,12,24,22.0,9.0,0.0,0.0,0.0,2022-12-24,60314,59633
2022,12,25,34.0,14.0,0.0,0.0,0.0,2022-12-25,35079,34592
2022,12,27,44.0,29.0,0.0,0.0,0.0,2022-12-27,178332,175727
2022,12,28,51.0,27.0,0.0,0.0,0.0,2022-12-28,198006,195538
2022,12,29,54.0,30.0,0.0,0.0,0.0,2022-12-29,208550,205097
2022,12,30,65.0,32.0,0.0,0.0,0.0,2022-12-30,197637,194682
2022,12,31,57.0,41.0,0.18,0.0,0.0,2022-12-31,102299,98046
